id,block,trial,n_edges,n_loops,duration,edges,n_paths,response,rt,start_node,end_node,correct
03,2,59,18,3,5,"[((1, 2), (1, 3)), ((1, 3), (1, 2)), ((2, 2), (2, 3)), ((2, 3), (2, 2)), ((0, 0), (0, 1)), ((0, 1), (0, 0)), ((0, 0), (1, 0)), ((1, 0), (0, 0)), ((0, 2), (1, 2)), ((1, 2), (0, 2)), ((2, 2), (3, 2)), ((3, 2), (2, 2)), ((3, 0), (3, 1)), ((3, 1), (3, 0)), ((1, 3), (2, 3)), ((2, 3), (1, 3)), ((3, 2), (3, 3)), ((3, 3), (3, 2)), ((2, 0), (3, 0)), ((3, 0), (2, 0)), ((0, 2), (0, 3)), ((0, 3), (0, 2)), ((0, 1), (0, 2)), ((0, 2), (0, 1)), ((0, 1), (1, 1)), ((1, 1), (0, 1)), ((0, 3), (1, 3)), ((1, 3), (0, 3)), ((2, 1), (3, 1)), ((3, 1), (2, 1)), ((2, 0), (2, 1)), ((2, 1), (2, 0)), ((2, 3), (3, 3)), ((3, 3), (2, 3)), ((1, 0), (2, 0)), ((2, 0), (1, 0))]",4,4,1.0051,2,15,1
03,2,60,15,0,5,"[((0, 3), (1, 3)), ((1, 3), (0, 3)), ((3, 1), (3, 2)), ((3, 2), (3, 1)), ((1, 2), (2, 2)), ((2, 2), (1, 2)), ((1, 2), (1, 3)), ((1, 3), (1, 2)), ((0, 0), (0, 1)), ((0, 1), (0, 0)), ((3, 0), (3, 1)), ((3, 1), (3, 0)), ((2, 2), (2, 3)), ((2, 3), (2, 2)), ((2, 0), (3, 0)), ((3, 0), (2, 0)), ((0, 1), (1, 1)), ((1, 1), (0, 1)), ((1, 0), (1, 1)), ((1, 1), (1, 0)), ((2, 3), (3, 3)), ((3, 3), (2, 3)), ((2, 1), (3, 1)), ((3, 1), (2, 1)), ((1, 0), (2, 0)), ((2, 0), (1, 0)), ((3, 2), (3, 3)), ((3, 3), (3, 2)), ((0, 2), (1, 2)), ((1, 2), (0, 2))]",1,1,0.386,12,5,1
03,2,61,18,3,5,"[((2, 2), (3, 2)), ((3, 2), (2, 2)), ((3, 2), (3, 3)), ((3, 3), (3, 2)), ((2, 1), (3, 1)), ((3, 1), (2, 1)), ((0, 0), (1, 0)), ((1, 0), (0, 0)), ((1, 1), (2, 1)), ((2, 1), (1, 1)), ((1, 2), (2, 2)), ((2, 2), (1, 2)), ((0, 3), (1, 3)), ((1, 3), (0, 3)), ((1, 0), (1, 1)), ((1, 1), (1, 0)), ((2, 2), (2, 3)), ((2, 3), (2, 2)), ((0, 2), (1, 2)), ((1, 2), (0, 2)), ((2, 0), (2, 1)), ((2, 1), (2, 0)), ((0, 0), (0, 1)), ((0, 1), (0, 0)), ((1, 2), (1, 3)), ((1, 3), (1, 2)), ((1, 3), (2, 3)), ((2, 3), (1, 3)), ((2, 3), (3, 3)), ((3, 3), (2, 3)), ((0, 1), (1, 1)), ((1, 1), (0, 1)), ((2, 1), (2, 2)), ((2, 2), (2, 1)), ((3, 0), (3, 1)), ((3, 1), (3, 0))]",6,4,1.0366,5,12,0
03,2,62,18,3,5,"[((2, 0), (3, 0)), ((3, 0), (2, 0)), ((1, 2), (1, 3)), ((1, 3), (1, 2)), ((0, 1), (0, 2)), ((0, 2), (0, 1)), ((2, 1), (2, 2)), ((2, 2), (2, 1)), ((1, 1), (1, 2)), ((1, 2), (1, 1)), ((1, 3), (2, 3)), ((2, 3), (1, 3)), ((0, 0), (1, 0)), ((1, 0), (0, 0)), ((1, 1), (2, 1)), ((2, 1), (1, 1)), ((0, 3), (1, 3)), ((1, 3), (0, 3)), ((3, 0), (3, 1)), ((3, 1), (3, 0)), ((2, 0), (2, 1)), ((2, 1), (2, 0)), ((2, 3), (3, 3)), ((3, 3), (2, 3)), ((2, 2), (2, 3)), ((2, 3), (2, 2)), ((0, 0), (0, 1)), ((0, 1), (0, 0)), ((0, 2), (0, 3)), ((0, 3), (0, 2)), ((1, 0), (2, 0)), ((2, 0), (1, 0)), ((1, 2), (2, 2)), ((2, 2), (1, 2)), ((2, 2), (3, 2)), ((3, 2), (2, 2))]",7,5,2.1199,12,5,0
03,2,63,17,2,5,"[((2, 0), (2, 1)), ((2, 1), (2, 0)), ((0, 1), (1, 1)), ((1, 1), (0, 1)), ((1, 0), (2, 0)), ((2, 0), (1, 0)), ((1, 3), (2, 3)), ((2, 3), (1, 3)), ((0, 0), (0, 1)), ((0, 1), (0, 0)), ((2, 1), (2, 2)), ((2, 2), (2, 1)), ((2, 3), (3, 3)), ((3, 3), (2, 3)), ((0, 3), (1, 3)), ((1, 3), (0, 3)), ((1, 2), (1, 3)), ((1, 3), (1, 2)), ((2, 0), (3, 0)), ((3, 0), (2, 0)), ((3, 1), (3, 2)), ((3, 2), (3, 1)), ((1, 1), (1, 2)), ((1, 2), (1, 1)), ((0, 2), (0, 3)), ((0, 3), (0, 2)), ((2, 1), (3, 1)), ((3, 1), (2, 1)), ((1, 0), (1, 1)), ((1, 1), (1, 0)), ((3, 2), (3, 3)), ((3, 3), (3, 2)), ((1, 2), (2, 2)), ((2, 2), (1, 2))]",4,4,1.0362,15,2,1
03,3,1,18,3,1,"[((0, 1), (1, 1)), ((1, 1), (0, 1)), ((1, 2), (2, 2)), ((2, 2), (1, 2)), ((1, 2), (1, 3)), ((1, 3), (1, 2)), ((0, 3), (1, 3)), ((1, 3), (0, 3)), ((2, 0), (3, 0)), ((3, 0), (2, 0)), ((2, 1), (2, 2)), ((2, 2), (2, 1)), ((3, 1), (3, 2)), ((3, 2), (3, 1)), ((0, 2), (0, 3)), ((0, 3), (0, 2)), ((0, 1), (0, 2)), ((0, 2), (0, 1)), ((1, 1), (1, 2)), ((1, 2), (1, 1)), ((0, 0), (1, 0)), ((1, 0), (0, 0)), ((2, 2), (2, 3)), ((2, 3), (2, 2)), ((0, 2), (1, 2)), ((1, 2), (0, 2)), ((2, 3), (3, 3)), ((3, 3), (2, 3)), ((0, 0), (0, 1)), ((0, 1), (0, 0)), ((1, 1), (2, 1)), ((2, 1), (1, 1)), ((1, 0), (2, 0)), ((2, 0), (1, 0)), ((3, 0), (3, 1)), ((3, 1), (3, 0))]",5,3,1.6859,14,3,0
03,3,2,17,2,1,"[((2, 2), (2, 3)), ((2, 3), (2, 2)), ((2, 1), (3, 1)), ((3, 1), (2, 1)), ((1, 2), (1, 3)), ((1, 3), (1, 2)), ((1, 1), (1, 2)), ((1, 2), (1, 1)), ((2, 2), (3, 2)), ((3, 2), (2, 2)), ((0, 0), (0, 1)), ((0, 1), (0, 0)), ((1, 1), (2, 1)), ((2, 1), (1, 1)), ((0, 0), (1, 0)), ((1, 0), (0, 0)), ((2, 3), (3, 3)), ((3, 3), (2, 3)), ((3, 1), (3, 2)), ((3, 2), (3, 1)), ((1, 0), (1, 1)), ((1, 1), (1, 0)), ((0, 2), (0, 3)), ((0, 3), (0, 2)), ((2, 0), (3, 0)), ((3, 0), (2, 0)), ((0, 1), (1, 1)), ((1, 1), (0, 1)), ((0, 3), (1, 3)), ((1, 3), (0, 3)), ((1, 0), (2, 0)), ((2, 0), (1, 0)), ((2, 1), (2, 2)), ((2, 2), (2, 1))]",4,3,1.1035,5,12,0
03,3,3,18,3,1,"[((1, 3), (2, 3)), ((2, 3), (1, 3)), ((0, 2), (1, 2)), ((1, 2), (0, 2)), ((0, 3), (1, 3)), ((1, 3), (0, 3)), ((0, 1), (1, 1)), ((1, 1), (0, 1)), ((1, 2), (2, 2)), ((2, 2), (1, 2)), ((2, 1), (3, 1)), ((3, 1), (2, 1)), ((2, 2), (3, 2)), ((3, 2), (2, 2)), ((2, 0), (3, 0)), ((3, 0), (2, 0)), ((0, 0), (0, 1)), ((0, 1), (0, 0)), ((3, 0), (3, 1)), ((3, 1), (3, 0)), ((3, 1), (3, 2)), ((3, 2), (3, 1)), ((0, 2), (0, 3)), ((0, 3), (0, 2)), ((3, 2), (3, 3)), ((3, 3), (3, 2)), ((2, 1), (2, 2)), ((2, 2), (2, 1)), ((0, 0), (1, 0)), ((1, 0), (0, 0)), ((1, 1), (2, 1)), ((2, 1), (1, 1)), ((1, 2), (1, 3)), ((1, 3), (1, 2)), ((0, 1), (0, 2)), ((0, 2), (0, 1))]",6,2,0.821,14,3,0
03,3,4,18,3,1,"[((0, 1), (0, 2)), ((0, 2), (0, 1)), ((0, 0), (0, 1)), ((0, 1), (0, 0)), ((3, 0), (3, 1)), ((3, 1), (3, 0)), ((0, 3), (1, 3)), ((1, 3), (0, 3)), ((1, 2), (2, 2)), ((2, 2), (1, 2)), ((1, 1), (2, 1)), ((2, 1), (1, 1)), ((1, 3), (2, 3)), ((2, 3), (1, 3)), ((1, 0), (2, 0)), ((2, 0), (1, 0)), ((3, 1), (3, 2)), ((3, 2), (3, 1)), ((2, 1), (3, 1)), ((3, 1), (2, 1)), ((2, 1), (2, 2)), ((2, 2), (2, 1)), ((1, 0), (1, 1)), ((1, 1), (1, 0)), ((3, 2), (3, 3)), ((3, 3), (3, 2)), ((1, 1), (1, 2)), ((1, 2), (1, 1)), ((0, 1), (1, 1)), ((1, 1), (0, 1)), ((2, 3), (3, 3)), ((3, 3), (2, 3)), ((2, 0), (3, 0)), ((3, 0), (2, 0)), ((2, 2), (3, 2)), ((3, 2), (2, 2))]",7,4,1.9207,3,14,0
03,3,5,18,3,1,"[((1, 2), (2, 2)), ((2, 2), (1, 2)), ((3, 1), (3, 2)), ((3, 2), (3, 1)), ((1, 0), (2, 0)), ((2, 0), (1, 0)), ((2, 3), (3, 3)), ((3, 3), (2, 3)), ((1, 3), (2, 3)), ((2, 3), (1, 3)), ((3, 0), (3, 1)), ((3, 1), (3, 0)), ((0, 0), (0, 1)), ((0, 1), (0, 0)), ((0, 3), (1, 3)), ((1, 3), (0, 3)), ((2, 2), (3, 2)), ((3, 2), (2, 2)), ((0, 1), (0, 2)), ((0, 2), (0, 1)), ((1, 1), (2, 1)), ((2, 1), (1, 1)), ((0, 0), (1, 0)), ((1, 0), (0, 0)), ((1, 2), (1, 3)), ((1, 3), (1, 2)), ((0, 1), (1, 1)), ((1, 1), (0, 1)), ((2, 0), (3, 0)), ((3, 0), (2, 0)), ((3, 2), (3, 3)), ((3, 3), (3, 2)), ((0, 2), (1, 2)), ((1, 2), (0, 2)), ((0, 2), (0, 3)), ((0, 3), (0, 2))]",7,2,1.4351,12,5,0
03,3,6,17,2,1,"[((1, 0), (1, 1)), ((1, 1), (1, 0)), ((0, 2), (1, 2)), ((1, 2), (0, 2)), ((3, 2), (3, 3)), ((3, 3), (3, 2)), ((2, 2), (2, 3)), ((2, 3), (2, 2)), ((2, 0), (2, 1)), ((2, 1), (2, 0)), ((3, 0), (3, 1)), ((3, 1), (3, 0)), ((0, 1), (1, 1)), ((1, 1), (0, 1)), ((2, 2), (3, 2)), ((3, 2), (2, 2)), ((0, 0), (1, 0)), ((1, 0), (0, 0)), ((0, 1), (0, 2)), ((0, 2), (0, 1)), ((2, 1), (2, 2)), ((2, 2), (2, 1)), ((2, 1), (3, 1)), ((3, 1), (2, 1)), ((1, 3), (2, 3)), ((2, 3), (1, 3)), ((1, 1), (2, 1)), ((2, 1), (1, 1)), ((1, 2), (1, 3)), ((1, 3), (1, 2)), ((0, 0), (0, 1)), ((0, 1), (0, 0)), ((0, 2), (0, 3)), ((0, 3), (0, 2))]",3,2,0.9818,14,3,0
03,3,7,18,3,1,"[((1, 3), (2, 3)), ((2, 3), (1, 3)), ((0, 0), (1, 0)), ((1, 0), (0, 0)), ((2, 0), (3, 0)), ((3, 0), (2, 0)), ((0, 1), (0, 2)), ((0, 2), (0, 1)), ((1, 0), (2, 0)), ((2, 0), (1, 0)), ((2, 2), (2, 3)), ((2, 3), (2, 2)), ((3, 0), (3, 1)), ((3, 1), (3, 0)), ((0, 0), (0, 1)), ((0, 1), (0, 0)), ((1, 1), (2, 1)), ((2, 1), (1, 1)), ((0, 1), (1, 1)), ((1, 1), (0, 1)), ((2, 1), (2, 2)), ((2, 2), (2, 1)), ((2, 0), (2, 1)), ((2, 1), (2, 0)), ((3, 2), (3, 3)), ((3, 3), (3, 2)), ((0, 2), (1, 2)), ((1, 2), (0, 2)), ((3, 1), (3, 2)), ((3, 2), (3, 1)), ((0, 3), (1, 3)), ((1, 3), (0, 3)), ((2, 3), (3, 3)), ((3, 3), (2, 3)), ((1, 2), (1, 3)), ((1, 3), (1, 2))]",7,4,1.4206,3,14,0
03,3,8,17,2,1,"[((0, 1), (0, 2)), ((0, 2), (0, 1)), ((2, 2), (2, 3)), ((2, 3), (2, 2)), ((0, 2), (0, 3)), ((0, 3), (0, 2)), ((0, 2), (1, 2)), ((1, 2), (0, 2)), ((2, 1), (3, 1)), ((3, 1), (2, 1)), ((1, 1), (1, 2)), ((1, 2), (1, 1)), ((1, 2), (1, 3)), ((1, 3), (1, 2)), ((2, 0), (2, 1)), ((2, 1), (2, 0)), ((3, 2), (3, 3)), ((3, 3), (3, 2)), ((2, 3), (3, 3)), ((3, 3), (2, 3)), ((0, 3), (1, 3)), ((1, 3), (0, 3)), ((0, 0), (1, 0)), ((1, 0), (0, 0)), ((0, 0), (0, 1)), ((0, 1), (0, 0)), ((2, 0), (3, 0)), ((3, 0), (2, 0)), ((0, 1), (1, 1)), ((1, 1), (0, 1)), ((1, 1), (2, 1)), ((2, 1), (1, 1)), ((2, 1), (2, 2)), ((2, 2), (2, 1))]",3,3,2.8,2,15,1
03,3,9,17,2,1,"[((2, 0), (2, 1)), ((2, 1), (2, 0)), ((2, 1), (2, 2)), ((2, 2), (2, 1)), ((1, 0), (2, 0)), ((2, 0), (1, 0)), ((2, 0), (3, 0)), ((3, 0), (2, 0)), ((0, 3), (1, 3)), ((1, 3), (0, 3)), ((2, 2), (3, 2)), ((3, 2), (2, 2)), ((0, 2), (0, 3)), ((0, 3), (0, 2)), ((3, 2), (3, 3)), ((3, 3), (3, 2)), ((1, 1), (2, 1)), ((2, 1), (1, 1)), ((1, 0), (1, 1)), ((1, 1), (1, 0)), ((0, 1), (1, 1)), ((1, 1), (0, 1)), ((2, 2), (2, 3)), ((2, 3), (2, 2)), ((1, 3), (2, 3)), ((2, 3), (1, 3)), ((2, 1), (3, 1)), ((3, 1), (2, 1)), ((1, 2), (1, 3)), ((1, 3), (1, 2)), ((0, 0), (0, 1)), ((0, 1), (0, 0)), ((3, 1), (3, 2)), ((3, 2), (3, 1))]",4,2,1.289,15,2,0
03,3,10,16,1,1,"[((1, 2), (2, 2)), ((2, 2), (1, 2)), ((0, 1), (1, 1)), ((1, 1), (0, 1)), ((1, 1), (2, 1)), ((2, 1), (1, 1)), ((3, 1), (3, 2)), ((3, 2), (3, 1)), ((1, 3), (2, 3)), ((2, 3), (1, 3)), ((2, 0), (3, 0)), ((3, 0), (2, 0)), ((3, 2), (3, 3)), ((3, 3), (3, 2)), ((0, 1), (0, 2)), ((0, 2), (0, 1)), ((3, 0), (3, 1)), ((3, 1), (3, 0)), ((0, 2), (0, 3)), ((0, 3), (0, 2)), ((2, 0), (2, 1)), ((2, 1), (2, 0)), ((1, 0), (1, 1)), ((1, 1), (1, 0)), ((2, 1), (2, 2)), ((2, 2), (2, 1)), ((0, 0), (0, 1)), ((0, 1), (0, 0)), ((2, 2), (3, 2)), ((3, 2), (2, 2)), ((0, 3), (1, 3)), ((1, 3), (0, 3))]",2,2,1.6199,8,9,1
03,3,11,15,0,1,"[((1, 3), (2, 3)), ((2, 3), (1, 3)), ((1, 0), (2, 0)), ((2, 0), (1, 0)), ((0, 1), (0, 2)), ((0, 2), (0, 1)), ((0, 0), (1, 0)), ((1, 0), (0, 0)), ((3, 1), (3, 2)), ((3, 2), (3, 1)), ((2, 1), (3, 1)), ((3, 1), (2, 1)), ((1, 2), (2, 2)), ((2, 2), (1, 2)), ((0, 2), (0, 3)), ((0, 3), (0, 2)), ((1, 1), (2, 1)), ((2, 1), (1, 1)), ((2, 0), (2, 1)), ((2, 1), (2, 0)), ((3, 0), (3, 1)), ((3, 1), (3, 0)), ((0, 0), (0, 1)), ((0, 1), (0, 0)), ((2, 3), (3, 3)), ((3, 3), (2, 3)), ((2, 1), (2, 2)), ((2, 2), (2, 1)), ((0, 3), (1, 3)), ((1, 3), (0, 3))]",1,2,1.9228,2,15,0
03,3,12,18,3,1,"[((2, 2), (3, 2)), ((3, 2), (2, 2)), ((2, 1), (2, 2)), ((2, 2), (2, 1)), ((1, 2), (2, 2)), ((2, 2), (1, 2)), ((1, 1), (1, 2)), ((1, 2), (1, 1)), ((1, 3), (2, 3)), ((2, 3), (1, 3)), ((0, 0), (0, 1)), ((0, 1), (0, 0)), ((3, 1), (3, 2)), ((3, 2), (3, 1)), ((0, 3), (1, 3)), ((1, 3), (0, 3)), ((3, 2), (3, 3)), ((3, 3), (3, 2)), ((0, 1), (0, 2)), ((0, 2), (0, 1)), ((0, 0), (1, 0)), ((1, 0), (0, 0)), ((2, 0), (3, 0)), ((3, 0), (2, 0)), ((2, 0), (2, 1)), ((2, 1), (2, 0)), ((2, 1), (3, 1)), ((3, 1), (2, 1)), ((0, 2), (1, 2)), ((1, 2), (0, 2)), ((0, 1), (1, 1)), ((1, 1), (0, 1)), ((2, 2), (2, 3)), ((2, 3), (2, 2)), ((1, 0), (1, 1)), ((1, 1), (1, 0))]",6,3,2.4059,14,3,0
03,3,13,17,2,1,"[((1, 1), (1, 2)), ((1, 2), (1, 1)), ((0, 3), (1, 3)), ((1, 3), (0, 3)), ((1, 3), (2, 3)), ((2, 3), (1, 3)), ((1, 2), (1, 3)), ((1, 3), (1, 2)), ((2, 1), (2, 2)), ((2, 2), (2, 1)), ((2, 3), (3, 3)), ((3, 3), (2, 3)), ((1, 0), (2, 0)), ((2, 0), (1, 0)), ((2, 2), (2, 3)), ((2, 3), (2, 2)), ((2, 0), (2, 1)), ((2, 1), (2, 0)), ((0, 0), (1, 0)), ((1, 0), (0, 0)), ((2, 1), (3, 1)), ((3, 1), (2, 1)), ((2, 2), (3, 2)), ((3, 2), (2, 2)), ((3, 0), (3, 1)), ((3, 1), (3, 0)), ((0, 1), (1, 1)), ((1, 1), (0, 1)), ((1, 0), (1, 1)), ((1, 1), (1, 0)), ((0, 0), (0, 1)), ((0, 1), (0, 0)), ((0, 2), (1, 2)), ((1, 2), (0, 2))]",3,2,1.1682,12,5,0
03,3,14,17,2,1,"[((0, 0), (0, 1)), ((0, 1), (0, 0)), ((3, 0), (3, 1)), ((3, 1), (3, 0)), ((0, 1), (1, 1)), ((1, 1), (0, 1)), ((1, 0), (2, 0)), ((2, 0), (1, 0)), ((2, 0), (2, 1)), ((2, 1), (2, 0)), ((3, 2), (3, 3)), ((3, 3), (3, 2)), ((1, 1), (1, 2)), ((1, 2), (1, 1)), ((1, 0), (1, 1)), ((1, 1), (1, 0)), ((1, 2), (1, 3)), ((1, 3), (1, 2)), ((2, 2), (2, 3)), ((2, 3), (2, 2)), ((3, 1), (3, 2)), ((3, 2), (3, 1)), ((2, 1), (2, 2)), ((2, 2), (2, 1)), ((0, 2), (0, 3)), ((0, 3), (0, 2)), ((1, 2), (2, 2)), ((2, 2), (1, 2)), ((0, 2), (1, 2)), ((1, 2), (0, 2)), ((0, 0), (1, 0)), ((1, 0), (0, 0)), ((2, 3), (3, 3)), ((3, 3), (2, 3))]",3,2,1.102,8,9,0
03,3,15,19,4,1,"[((0, 1), (0, 2)), ((0, 2), (0, 1)), ((2, 1), (3, 1)), ((3, 1), (2, 1)), ((2, 0), (3, 0)), ((3, 0), (2, 0)), ((2, 0), (2, 1)), ((2, 1), (2, 0)), ((0, 0), (0, 1)), ((0, 1), (0, 0)), ((2, 2), (2, 3)), ((2, 3), (2, 2)), ((2, 3), (3, 3)), ((3, 3), (2, 3)), ((0, 2), (1, 2)), ((1, 2), (0, 2)), ((3, 0), (3, 1)), ((3, 1), (3, 0)), ((1, 0), (2, 0)), ((2, 0), (1, 0)), ((0, 2), (0, 3)), ((0, 3), (0, 2)), ((0, 3), (1, 3)), ((1, 3), (0, 3)), ((0, 0), (1, 0)), ((1, 0), (0, 0)), ((2, 1), (2, 2)), ((2, 2), (2, 1)), ((1, 2), (1, 3)), ((1, 3), (1, 2)), ((1, 1), (2, 1)), ((2, 1), (1, 1)), ((1, 2), (2, 2)), ((2, 2), (1, 2)), ((1, 0), (1, 1)), ((1, 1), (1, 0)), ((2, 2), (3, 2)), ((3, 2), (2, 2))]",7,3,2.2037,2,15,0
03,3,16,16,1,1,"[((0, 3), (1, 3)), ((1, 3), (0, 3)), ((3, 1), (3, 2)), ((3, 2), (3, 1)), ((2, 0), (3, 0)), ((3, 0), (2, 0)), ((0, 0), (0, 1)), ((0, 1), (0, 0)), ((2, 1), (3, 1)), ((3, 1), (2, 1)), ((0, 0), (1, 0)), ((1, 0), (0, 0)), ((1, 2), (2, 2)), ((2, 2), (1, 2)), ((3, 2), (3, 3)), ((3, 3), (3, 2)), ((1, 3), (2, 3)), ((2, 3), (1, 3)), ((1, 1), (2, 1)), ((2, 1), (1, 1)), ((1, 0), (1, 1)), ((1, 1), (1, 0)), ((3, 0), (3, 1)), ((3, 1), (3, 0)), ((0, 1), (0, 2)), ((0, 2), (0, 1)), ((0, 2), (0, 3)), ((0, 3), (0, 2)), ((0, 2), (1, 2)), ((1, 2), (0, 2)), ((0, 1), (1, 1)), ((1, 1), (0, 1))]",2,2,1.2213,9,8,1
03,3,17,18,3,1,"[((1, 2), (2, 2)), ((2, 2), (1, 2)), ((2, 3), (3, 3)), ((3, 3), (2, 3)), ((2, 2), (2, 3)), ((2, 3), (2, 2)), ((1, 0), (2, 0)), ((2, 0), (1, 0)), ((2, 1), (3, 1)), ((3, 1), (2, 1)), ((0, 3), (1, 3)), ((1, 3), (0, 3)), ((2, 2), (3, 2)), ((3, 2), (2, 2)), ((2, 0), (2, 1)), ((2, 1), (2, 0)), ((1, 2), (1, 3)), ((1, 3), (1, 2)), ((0, 1), (1, 1)), ((1, 1), (0, 1)), ((1, 1), (2, 1)), ((2, 1), (1, 1)), ((2, 0), (3, 0)), ((3, 0), (2, 0)), ((1, 3), (2, 3)), ((2, 3), (1, 3)), ((0, 2), (0, 3)), ((0, 3), (0, 2)), ((3, 1), (3, 2)), ((3, 2), (3, 1)), ((0, 1), (0, 2)), ((0, 2), (0, 1)), ((0, 0), (0, 1)), ((0, 1), (0, 0)), ((1, 1), (1, 2)), ((1, 2), (1, 1))]",7,4,1.8221,2,15,0
03,3,18,15,0,1,"[((3, 2), (3, 3)), ((3, 3), (3, 2)), ((3, 0), (3, 1)), ((3, 1), (3, 0)), ((2, 3), (3, 3)), ((3, 3), (2, 3)), ((0, 0), (1, 0)), ((1, 0), (0, 0)), ((1, 0), (1, 1)), ((1, 1), (1, 0)), ((0, 1), (1, 1)), ((1, 1), (0, 1)), ((2, 1), (3, 1)), ((3, 1), (2, 1)), ((1, 3), (2, 3)), ((2, 3), (1, 3)), ((2, 1), (2, 2)), ((2, 2), (2, 1)), ((0, 3), (1, 3)), ((1, 3), (0, 3)), ((1, 1), (1, 2)), ((1, 2), (1, 1)), ((0, 2), (0, 3)), ((0, 3), (0, 2)), ((0, 2), (1, 2)), ((1, 2), (0, 2)), ((3, 1), (3, 2)), ((3, 2), (3, 1)), ((2, 0), (3, 0)), ((3, 0), (2, 0))]",1,1,1.054,8,9,1
03,3,19,18,3,1,"[((1, 3), (2, 3)), ((2, 3), (1, 3)), ((2, 2), (3, 2)), ((3, 2), (2, 2)), ((0, 0), (1, 0)), ((1, 0), (0, 0)), ((0, 0), (0, 1)), ((0, 1), (0, 0)), ((2, 1), (2, 2)), ((2, 2), (2, 1)), ((2, 0), (3, 0)), ((3, 0), (2, 0)), ((0, 3), (1, 3)), ((1, 3), (0, 3)), ((0, 2), (1, 2)), ((1, 2), (0, 2)), ((1, 2), (2, 2)), ((2, 2), (1, 2)), ((1, 1), (1, 2)), ((1, 2), (1, 1)), ((3, 0), (3, 1)), ((3, 1), (3, 0)), ((1, 0), (2, 0)), ((2, 0), (1, 0)), ((3, 1), (3, 2)), ((3, 2), (3, 1)), ((3, 2), (3, 3)), ((3, 3), (3, 2)), ((2, 3), (3, 3)), ((3, 3), (2, 3)), ((1, 1), (2, 1)), ((2, 1), (1, 1)), ((2, 1), (3, 1)), ((3, 1), (2, 1)), ((1, 0), (1, 1)), ((1, 1), (1, 0))]",7,3,1.9394,2,15,0
03,3,20,15,0,1,"[((3, 2), (3, 3)), ((3, 3), (3, 2)), ((0, 0), (1, 0)), ((1, 0), (0, 0)), ((2, 2), (2, 3)), ((2, 3), (2, 2)), ((3, 0), (3, 1)), ((3, 1), (3, 0)), ((1, 2), (1, 3)), ((1, 3), (1, 2)), ((0, 1), (0, 2)), ((0, 2), (0, 1)), ((1, 0), (1, 1)), ((1, 1), (1, 0)), ((2, 3), (3, 3)), ((3, 3), (2, 3)), ((2, 0), (2, 1)), ((2, 1), (2, 0)), ((0, 0), (0, 1)), ((0, 1), (0, 0)), ((1, 1), (2, 1)), ((2, 1), (1, 1)), ((0, 2), (1, 2)), ((1, 2), (0, 2)), ((2, 1), (3, 1)), ((3, 1), (2, 1)), ((2, 1), (2, 2)), ((2, 2), (2, 1)), ((0, 3), (1, 3)), ((1, 3), (0, 3))]",1,1,1.2553,14,3,1
03,3,21,18,3,1,"[((3, 1), (3, 2)), ((3, 2), (3, 1)), ((0, 0), (0, 1)), ((0, 1), (0, 0)), ((1, 2), (1, 3)), ((1, 3), (1, 2)), ((1, 2), (2, 2)), ((2, 2), (1, 2)), ((0, 1), (1, 1)), ((1, 1), (0, 1)), ((0, 2), (1, 2)), ((1, 2), (0, 2)), ((2, 3), (3, 3)), ((3, 3), (2, 3)), ((2, 0), (3, 0)), ((3, 0), (2, 0)), ((2, 1), (2, 2)), ((2, 2), (2, 1)), ((2, 2), (3, 2)), ((3, 2), (2, 2)), ((3, 0), (3, 1)), ((3, 1), (3, 0)), ((0, 2), (0, 3)), ((0, 3), (0, 2)), ((1, 1), (1, 2)), ((1, 2), (1, 1)), ((0, 0), (1, 0)), ((1, 0), (0, 0)), ((3, 2), (3, 3)), ((3, 3), (3, 2)), ((2, 1), (3, 1)), ((3, 1), (2, 1)), ((0, 1), (0, 2)), ((0, 2), (0, 1)), ((1, 0), (1, 1)), ((1, 1), (1, 0))]",6,3,1.0066,3,14,0
03,3,22,16,1,1,"[((1, 1), (2, 1)), ((2, 1), (1, 1)), ((2, 2), (3, 2)), ((3, 2), (2, 2)), ((1, 2), (1, 3)), ((1, 3), (1, 2)), ((3, 1), (3, 2)), ((3, 2), (3, 1)), ((0, 2), (1, 2)), ((1, 2), (0, 2)), ((0, 0), (0, 1)), ((0, 1), (0, 0)), ((0, 1), (0, 2)), ((0, 2), (0, 1)), ((1, 0), (2, 0)), ((2, 0), (1, 0)), ((3, 2), (3, 3)), ((3, 3), (3, 2)), ((1, 2), (2, 2)), ((2, 2), (1, 2)), ((0, 0), (1, 0)), ((1, 0), (0, 0)), ((2, 0), (2, 1)), ((2, 1), (2, 0)), ((2, 0), (3, 0)), ((3, 0), (2, 0)), ((0, 3), (1, 3)), ((1, 3), (0, 3)), ((2, 2), (2, 3)), ((2, 3), (2, 2)), ((2, 1), (2, 2)), ((2, 2), (2, 1))]",2,2,1.0283,3,14,1
